Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
GUANAJUATO,20,26,2.0,5.0,0.0,0.0,2,5.0,0.0,0.0,23,2017
BAJA CALIFORNIA SUR,461,124,45.0,4.0,0.0,1.0,45,5.0,0.0,0.0,23,2017
CAMPECHE,460,150,48.0,2.0,10.0,2.0,58,4.0,1.0,0.0,23,2017
BAJA CALIFORNIA,102,68,2.0,3.0,0.0,0.0,2,3.0,0.0,0.0,23,2017
AGUASCALIENTES,1,7,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,23,2017
CHIHUAHUA,3,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,2017
DISTRITO FEDERAL,3,49,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,2017
DURANGO,17,26,2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,23,2017
QUERÉTARO,11,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,2017
TLAXCALA,1,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,2017
ZACATECAS,5,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,2017
CHIAPAS,"1,244",477,241.0,63.0,99.0,84.0,340.0,147.0,0.0,0.0,17,2017
VERACRUZ,"2,048",858,228.0,86.0,93.0,38.0,321.0,124.0,0.0,0.0,17,2017
NUEVO LEÓN,"3,047","1,442",204.0,115.0,2.0,1.0,206.0,116.0,0.0,0.0,17,2017
GUERRERO,"2,486",482,456.0,54.0,347.0,32.0,803.0,86.0,2.0,0.0,17,2017
MICHOACÁN,897,378,210.0,68.0,11.0,6.0,221.0,74.0,0.0,0.0,17,2017
TAMAULIPAS,"1,232",632,88.0,60.0,4.0,5.0,92.0,65.0,0.0,0.0,17,2017
JALISCO,"2,801","1,094",150.0,52.0,37.0,11.0,187.0,63.0,1.0,0.0,17,2017
MORELOS,657,565,28.0,19.0,9.0,31.0,37.0,50.0,0.0,0.0,17,2017
PUEBLA,476,330,34.0,30.0,1.0,4.0,35.0,34.0,0.0,0.0,17,2017
QUINTANA ROO,791,219,60.0,24.0,35.0,8.0,95.0,32.0,1.0,1.0,17,2017
TABASCO,"1,181",260,172.0,21.0,45.0,10.0,217.0,31.0,2.0,0.0,17,2017
NAYARIT,"1,624",572,72.0,23.0,39.0,7.0,111.0,30.0,0.0,0.0,17,2017
SINALOA,750,292,63.0,26.0,12.0,0.0,75.0,26.0,0.0,0.0,17,2017
YUCATÁN,431,242,27.0,19.0,28.0,7.0,55.0,26.0,0.0,0.0,17,2017
SONORA,455,243,66.0,20.0,12.0,3.0,78.0,23.0,1.0,0.0,17,2017
MÉXICO,210,126,46.0,20.0,0.0,1.0,46.0,21.0,0.0,0.0,17,2017
SAN LUIS POTOSÍ,451,121,69.0,14.0,0.0,0.0,69.0,14.0,0.0,0.0,17,2017
COLIMA,"1,073",321,65.0,10.0,27.0,2.0,92.0,12.0,0.0,0.0,17,2017
OAXACA,998,279,70.0,6.0,38.0,2.0,108.0,8.0,1.0,0.0,17,2017
HIDALGO,144,63,9.0,4.0,0.0,0.0,9.0,4.0,0.0,0.0,17,2017
COAHUILA,82,73,7.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,17,2017
BAJA CALIFORNIA,70,44,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,17,2017
CAMPECHE,326,113,46.0,0.0,7.0,1.0,53.0,1.0,1.0,0.0,17,2017
BAJA CALIFORNIA SUR,382,92,39.0,0.0,0.0,1.0,39.0,1.0,0.0,0.0,17,2017
AGUASCALIENTES,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
CHIHUAHUA,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
DISTRITO FEDERAL,1,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
DURANGO,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
GUANAJUATO,7,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,2017
QUERÉTARO,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
TLAXCALA,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
ZACATECAS,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2017
CHIAPAS,"2,188","1,912",406.0,214.0,132.0,308.0,538,522.0,0.0,3.0,28,2017
VERACRUZ,"3,672","1,896",405.0,238.0,129.0,78.0,534,316.0,3.0,0.0,28,2017
NUEVO LEÓN,"5,130","2,526",369.0,237.0,8.0,9.0,377,246.0,0.0,0.0,28,2017
GUERRERO,"4,721",935,773.0,102.0,605.0,87.0,"1,378",189.0,5.0,0.0,28,2017
JALISCO,"4,245","2,582",346.0,159.0,63.0,15.0,409,174.0,1.0,0.0,28,2017
TAMAULIPAS,"2,167","1,417",166.0,159.0,7.0,11.0,173,170.0,0.0,0.0,28,2017
MÉXICO,520,512,183.0,105.0,1.0,1.0,184,106.0,0.0,0.0,28,2017
MICHOACÁN,"1,573",761,349.0,95.0,17.0,9.0,366,104.0,0.0,0.0,28,2017
PUEBLA,718,711,61.0,91.0,1.0,12.0,62,103.0,0.0,2.0,28,2017
MORELOS,"1,492","1,242",44.0,44.0,30.0,58.0,74,102.0,2.0,0.0,28,2017
QUINTANA ROO,"1,049",497,101.0,58.0,45.0,18.0,146,76.0,1.0,1.0,28,2017
GUANAJUATO,23,166,2.0,71.0,0.0,1.0,2,72.0,0.0,0.0,28,2017
NAYARIT,"2,033","1,131",95.0,52.0,55.0,15.0,150,67.0,0.0,1.0,28,2017
YUCATÁN,846,591,51.0,44.0,37.0,18.0,88,62.0,1.0,0.0,28,2017
TABASCO,"1,696",532,229.0,40.0,65.0,20.0,294,60.0,3.0,0.0,28,2017
SAN LUIS POTOSÍ,650,330,82.0,48.0,0.0,0.0,82,48.0,0.0,0.0,28,2017
SONORA,615,529,83.0,39.0,18.0,6.0,101,45.0,1.0,2.0,28,2017
SINALOA,966,421,86.0,35.0,19.0,0.0,105,35.0,0.0,0.0,28,2017
COLIMA,"2,100",526,117.0,29.0,37.0,5.0,154,34.0,0.0,0.0,28,2017
HIDALGO,236,191,13.0,30.0,0.0,1.0,13,31.0,0.0,0.0,28,2017
OAXACA,"1,708",689,95.0,21.0,42.0,6.0,137,27.0,2.0,0.0,28,2017
COAHUILA,189,140,15.0,10.0,0.0,1.0,15,11.0,0.0,0.0,28,2017
CAMPECHE,699,281,48.0,3.0,12.0,4.0,60,7.0,1.0,0.0,28,2017
BAJA CALIFORNIA SUR,520,151,52.0,5.0,1.0,2.0,53,7.0,0.0,0.0,28,2017
BAJA CALIFORNIA,123,85,2.0,5.0,0.0,0.0,2,5.0,0.0,0.0,28,2017
AGUASCALIENTES,2,7,0.0,2.0,0.0,0.0,0,2.0,0.0,0.0,28,2017
DURANGO,21,39,2.0,1.0,0.0,0.0,2,1.0,0.0,0.0,28,2017
CHIHUAHUA,4,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2017
DISTRITO FEDERAL,4,73,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2017
QUERÉTARO,14,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2017
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2017
ZACATECAS,8,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2017
CHIAPAS,"2,246","1,990",415.0,229.0,141.0,332.0,556,561.0,0.0,3.0,29,2017
VERACRUZ,"4,076","2,032",475.0,254.0,143.0,84.0,618,338.0,3.0,0.0,29,2017
NUEVO LEÓN,"5,285","2,654",385.0,246.0,9.0,11.0,394,257.0,0.0,0.0,29,2017
GUERRERO,"5,018",997,805.0,112.0,630.0,92.0,"1,435",204.0,6.0,0.0,29,2017
JALISCO,"4,477","2,732",377.0,169.0,72.0,16.0,449,185.0,1.0,0.0,29,2017
TAMAULIPAS,"2,239","1,510",170.0,171.0,7.0,12.0,177,183.0,0.0,0.0,29,2017
MÉXICO,554,557,185.0,132.0,1.0,2.0,186,134.0,0.0,0.0,29,2017
MICHOACÁN,"1,671",812,361.0,101.0,19.0,10.0,380,111.0,0.0,0.0,29,2017
MORELOS,"1,623","1,345",47.0,44.0,35.0,64.0,82,108.0,2.0,0.0,29,2017
PUEBLA,756,769,62.0,95.0,1.0,12.0,63,107.0,0.0,2.0,29,2017
QUINTANA ROO,"1,101",527,102.0,67.0,45.0,20.0,147,87.0,1.0,1.0,29,2017
GUANAJUATO,26,230,2.0,77.0,0.0,1.0,2,78.0,0.0,0.0,29,2017
NAYARIT,"2,053","1,168",98.0,52.0,55.0,15.0,153,67.0,0.0,1.0,29,2017
YUCATÁN,897,658,51.0,48.0,37.0,19.0,88,67.0,1.0,0.0,29,2017
TABASCO,"1,764",553,247.0,42.0,68.0,22.0,315,64.0,3.0,0.0,29,2017
SAN LUIS POTOSÍ,665,354,88.0,52.0,0.0,0.0,88,52.0,0.0,0.0,29,2017
SONORA,627,542,85.0,41.0,18.0,6.0,103,47.0,1.0,2.0,29,2017
HIDALGO,258,213,21.0,39.0,0.0,1.0,21,40.0,0.0,0.0,29,2017
SINALOA,985,438,88.0,37.0,20.0,0.0,108,37.0,0.0,0.0,29,2017
COLIMA,"2,183",541,124.0,29.0,37.0,5.0,161,34.0,0.0,0.0,29,2017
OAXACA,"1,801",737,100.0,25.0,42.0,6.0,142,31.0,2.0,0.0,29,2017
COAHUILA,199,151,16.0,10.0,0.0,1.0,16,11.0,0.0,0.0,29,2017
CAMPECHE,754,305,48.0,4.0,12.0,4.0,60,8.0,1.0,0.0,29,2017
BAJA CALIFORNIA SUR,538,156,53.0,5.0,1.0,2.0,54,7.0,0.0,0.0,29,2017
BAJA CALIFORNIA,123,88,2.0,5.0,0.0,0.0,2,5.0,0.0,0.0,29,2017
AGUASCALIENTES,2,7,0.0,2.0,0.0,0.0,0,2.0,0.0,0.0,29,2017
DURANGO,22,42,2.0,2.0,0.0,0.0,2,2.0,0.0,0.0,29,2017
CHIHUAHUA,5,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2017
DISTRITO FEDERAL,4,79,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2017
QUERÉTARO,17,14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2017
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2017
ZACATECAS,16,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2017
GUANAJUATO,126,"13,901",10,"2,582",3.0,200.0,13,"2,782",0.0,0.0,42,2017
NUEVO LEÓN,"10,051","7,608",676,"1,084",16.0,282.0,692,"1,366",0.0,0.0,42,2017
CHIAPAS,"2,769","3,146",524,404,238.0,648.0,762,"1,052",2.0,7.0,42,2017
VERACRUZ,"16,363","4,625","1,559",793,317.0,237.0,"1,876","1,030",14.0,0.0,42,2017
JALISCO,"11,807","7,129","1,176",486,217.0,74.0,"1,393",560,1.0,0.0,42,2017
TAMAULIPAS,"5,827","4,088",513,392,17.0,32.0,530,424,1.0,0.0,42,2017
PUEBLA,"1,870","1,684",213,350,8.0,26.0,221,376,0.0,2.0,42,2017
HIDALGO,715,908,83,352,6.0,4.0,89,356,0.0,0.0,42,2017
GUERRERO,"8,743","1,570","1,226",197,922.0,141.0,"2,148",338,14.0,0.0,42,2017
DURANGO,"1,309",473,523,249,5.0,7.0,528,256,0.0,0.0,42,2017
MICHOACÁN,"4,345","1,488",997,230,64.0,20.0,"1,061",250,0.0,0.0,42,2017
MÉXICO,"1,356","1,279",474,218,11.0,7.0,485,225,0.0,0.0,42,2017
MORELOS,"6,181","2,838",134,53,360.0,122.0,494,175,6.0,3.0,42,2017
SONORA,981,"1,011",117,126,26.0,12.0,143,138,1.0,3.0,42,2017
QUINTANA ROO,"2,413",751,145,84,71.0,29.0,216,113,2.0,1.0,42,2017
YUCATÁN,"4,301","1,245",171,71,80.0,30.0,251,101,3.0,0.0,42,2017
SAN LUIS POTOSÍ,"1,065",584,120,92,1.0,1.0,121,93,0.0,0.0,42,2017
NAYARIT,"2,807","2,225",165,68,92.0,19.0,257,87,0.0,1.0,42,2017
OAXACA,"2,786","1,603",159,68,67.0,16.0,226,84,5.0,0.0,42,2017
TABASCO,"4,908",824,343,51,128.0,31.0,471,82,3.0,0.0,42,2017
SINALOA,"2,497",998,203,60,55.0,6.0,258,66,1.0,0.0,42,2017
COAHUILA,"1,003","1,386",243,34,4.0,13.0,247,47,1.0,0.0,42,2017
COLIMA,"5,882","1,094",245,31,74.0,8.0,319,39,4.0,0.0,42,2017
BAJA CALIFORNIA SUR,"1,269",374,94,26,3.0,2.0,97,28,0.0,0.0,42,2017
QUERÉTARO,104,119,0,18,0.0,0.0,0,18,0.0,0.0,42,2017
CAMPECHE,"3,034",465,66,5,17.0,4.0,83,9,1.0,0.0,42,2017
BAJA CALIFORNIA,212,131,6,8,0.0,0.0,6,8,0.0,0.0,42,2017
AGUASCALIENTES,34,13,0,4,0.0,0.0,0,4,0.0,0.0,42,2017
CHIHUAHUA,39,22,2,0,0.0,0.0,2,0,0.0,0.0,42,2017
DISTRITO FEDERAL,334,131,0,0,0.0,0.0,0,0,0.0,0.0,42,2017
TLAXCALA,33,12,0,0,0.0,0.0,0,0,0.0,0.0,42,2017
ZACATECAS,197,19,52,0,0.0,0.0,52,0,0.0,0.0,42,2017
GUANAJUATO,132,"15,575",14,"2,874",3.0,244.0,17,"3,118",0.0,0.0,43,2017
NUEVO LEÓN,"10,557","8,351",696,"1,205",18.0,368.0,714,"1,573",1.0,0.0,43,2017
VERACRUZ,"16,602","4,811","1,685",864,337.0,260.0,"2,022","1,124",15.0,0.0,43,2017
CHIAPAS,"2,790","3,227",531,414,242.0,680.0,773,"1,094",2.0,7.0,43,2017
JALISCO,"12,672","7,741","1,240",514,241.0,78.0,"1,481",592,1.0,0.0,43,2017
TAMAULIPAS,"6,476","4,314",527,420,17.0,35.0,544,455,1.0,0.0,43,2017
HIDALGO,731,915,86,399,6.0,4.0,92,403,0.0,0.0,43,2017
PUEBLA,"1,947","1,788",237,361,8.0,26.0,245,387,0.0,2.0,43,2017
GUERRERO,"8,853","1,612","1,244",199,937.0,149.0,"2,181",348,14.0,0.0,43,2017
DURANGO,"1,588",577,793,281,5.0,7.0,798,288,0.0,0.0,43,2017
MICHOACÁN,"4,562","1,547","1,043",240,70.0,21.0,"1,113",261,0.0,0.0,43,2017
MÉXICO,"1,418","1,371",532,220,12.0,8.0,544,228,0.0,0.0,43,2017
MORELOS,"6,587","2,944",143,53,390.0,128.0,533,181,6.0,3.0,43,2017
SONORA,"1,032","1,049",122,139,26.0,12.0,148,151,1.0,3.0,43,2017
QUINTANA ROO,"2,494",764,150,86,80.0,31.0,230,117,2.0,1.0,43,2017
YUCATÁN,"4,530","1,277",199,72,85.0,30.0,284,102,3.0,0.0,43,2017
SAN LUIS POTOSÍ,"1,092",615,121,101,1.0,1.0,122,102,0.0,0.0,43,2017
NAYARIT,"2,875","2,313",171,69,95.0,20.0,266,89,0.0,1.0,43,2017
OAXACA,"2,824","1,680",162,72,68.0,16.0,230,88,5.0,0.0,43,2017
TABASCO,"5,051",838,381,51,137.0,31.0,518,82,3.0,0.0,43,2017
SINALOA,"2,816","1,092",236,67,67.0,6.0,303,73,1.0,0.0,43,2017
COAHUILA,"1,208","1,650",275,42,8.0,17.0,283,59,2.0,0.0,43,2017
COLIMA,"6,014","1,145",254,33,77.0,9.0,331,42,4.0,0.0,43,2017
BAJA CALIFORNIA SUR,"1,419",401,109,27,3.0,2.0,112,29,0.0,0.0,43,2017
QUERÉTARO,107,127,0,19,0.0,0.0,0,19,0.0,0.0,43,2017
BAJA CALIFORNIA,218,134,6,10,0.0,0.0,6,10,0.0,0.0,43,2017
CAMPECHE,"3,064",469,66,5,17.0,4.0,83,9,1.0,0.0,43,2017
AGUASCALIENTES,36,13,0,4,0.0,0.0,0,4,0.0,0.0,43,2017
CHIHUAHUA,40,25,3,4,0.0,0.0,3,4,0.0,0.0,43,2017
DISTRITO FEDERAL,335,132,0,0,0.0,0.0,0,0,0.0,0.0,43,2017
TLAXCALA,34,12,0,0,0.0,0.0,0,0,0.0,0.0,43,2017
ZACATECAS,199,24,52,0,0.0,0.0,52,0,0.0,0.0,43,2017
CHIAPAS,"2,600","2,506",483,295.0,205.0,465.0,688,760.0,2.0,5.0,35,2017
GUANAJUATO,98,"2,217",4,687.0,1.0,11.0,5,698.0,0.0,0.0,35,2017
VERACRUZ,"11,126","3,114",930,453.0,190.0,139.0,"1,120",592.0,11.0,0.0,35,2017
NUEVO LEÓN,"6,288","3,992",459,436.0,11.0,51.0,470,487.0,0.0,0.0,35,2017
JALISCO,"6,603","3,905",573,317.0,102.0,38.0,675,355.0,1.0,0.0,35,2017
TAMAULIPAS,"3,237","2,582",288,301.0,12.0,22.0,300,323.0,1.0,0.0,35,2017
GUERRERO,"7,225","1,251","1,065",155.0,798.0,114.0,"1,863",269.0,11.0,0.0,35,2017
MÉXICO,947,831,234,203.0,6.0,5.0,240,208.0,0.0,0.0,35,2017
PUEBLA,"1,212","1,104",97,175.0,3.0,16.0,100,191.0,0.0,2.0,35,2017
MICHOACÁN,"2,947","1,075",592,135.0,38.0,14.0,630,149.0,0.0,0.0,35,2017
MORELOS,"3,208","2,158",70,48.0,134.0,95.0,204,143.0,4.0,1.0,35,2017
HIDALGO,479,419,44,118.0,3.0,2.0,47,120.0,0.0,0.0,35,2017
QUINTANA ROO,"1,810",627,134,78.0,54.0,26.0,188,104.0,1.0,1.0,35,2017
YUCATÁN,"2,038",965,90,62.0,49.0,26.0,139,88.0,1.0,0.0,35,2017
NAYARIT,"2,287","1,488",123,65.0,79.0,19.0,202,84.0,0.0,1.0,35,2017
TABASCO,"3,059",678,288,50.0,112.0,26.0,400,76.0,3.0,0.0,35,2017
SAN LUIS POTOSÍ,807,475,99,74.0,1.0,0.0,100,74.0,0.0,0.0,35,2017
SONORA,761,669,94,60.0,23.0,9.0,117,69.0,1.0,2.0,35,2017
SINALOA,"1,172",551,97,49.0,29.0,5.0,126,54.0,0.0,0.0,35,2017
OAXACA,"2,304","1,053",126,31.0,55.0,9.0,181,40.0,5.0,0.0,35,2017
COLIMA,"3,886",708,187,30.0,47.0,5.0,234,35.0,2.0,0.0,35,2017
COAHUILA,349,302,49,10.0,2.0,2.0,51,12.0,0.0,0.0,35,2017
BAJA CALIFORNIA SUR,635,204,57,7.0,3.0,2.0,60,9.0,0.0,0.0,35,2017
CAMPECHE,"1,845",403,51,5.0,14.0,4.0,65,9.0,1.0,0.0,35,2017
DURANGO,198,66,91,9.0,0.0,0.0,91,9.0,0.0,0.0,35,2017
BAJA CALIFORNIA,173,102,3,5.0,0.0,0.0,3,5.0,0.0,0.0,35,2017
AGUASCALIENTES,26,10,0,3.0,0.0,0.0,0,3.0,0.0,0.0,35,2017
CHIHUAHUA,27,10,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2017
DISTRITO FEDERAL,284,104,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2017
QUERÉTARO,73,38,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2017
TLAXCALA,28,12,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2017
ZACATECAS,77,12,15,0.0,0.0,0.0,15,0.0,0.0,0.0,35,2017
CHIAPAS,"2,565","2,415",479,274.0,203.0,447.0,682,721.0,2.0,3.0,34,2017
VERACRUZ,"9,647","2,858",682,398.0,170.0,125.0,852,523.0,8.0,0.0,34,2017
GUANAJUATO,90,"1,326",4,499.0,1.0,11.0,5,510.0,0.0,0.0,34,2017
NUEVO LEÓN,"6,102","3,656",449,394.0,11.0,47.0,460,441.0,0.0,0.0,34,2017
JALISCO,"6,015","3,605",492,282.0,84.0,34.0,576,316.0,1.0,0.0,34,2017
TAMAULIPAS,"2,978","2,359",252,253.0,12.0,16.0,264,269.0,1.0,0.0,34,2017
GUERRERO,"6,865","1,202","1,018",149.0,760.0,110.0,"1,778",259.0,11.0,0.0,34,2017
MÉXICO,852,747,234,195.0,6.0,5.0,240,200.0,0.0,0.0,34,2017
PUEBLA,"1,132","1,046",88,153.0,3.0,16.0,91,169.0,0.0,2.0,34,2017
MICHOACÁN,"2,718","1,022",493,123.0,33.0,12.0,526,135.0,0.0,0.0,34,2017
MORELOS,"2,823","1,963",65,47.0,107.0,86.0,172,133.0,4.0,0.0,34,2017
QUINTANA ROO,"1,653",611,129,76.0,52.0,26.0,181,102.0,1.0,1.0,34,2017
HIDALGO,443,339,40,87.0,1.0,2.0,41,89.0,0.0,0.0,34,2017
NAYARIT,"2,231","1,409",112,65.0,79.0,19.0,191,84.0,0.0,1.0,34,2017
YUCATÁN,"1,659",913,74,58.0,43.0,25.0,117,83.0,1.0,0.0,34,2017
TABASCO,"2,685",658,259,47.0,106.0,26.0,365,73.0,3.0,0.0,34,2017
SAN LUIS POTOSÍ,788,449,95,67.0,1.0,0.0,96,67.0,0.0,0.0,34,2017
SONORA,733,635,93,53.0,23.0,9.0,116,62.0,1.0,2.0,34,2017
SINALOA,"1,121",525,92,47.0,26.0,4.0,118,51.0,0.0,0.0,34,2017
OAXACA,"2,236",982,112,27.0,52.0,9.0,164,36.0,4.0,0.0,34,2017
COLIMA,"3,361",668,170,30.0,46.0,5.0,216,35.0,1.0,0.0,34,2017
COAHUILA,318,228,38,10.0,1.0,1.0,39,11.0,0.0,0.0,34,2017
BAJA CALIFORNIA SUR,601,195,53,7.0,3.0,2.0,56,9.0,0.0,0.0,34,2017
CAMPECHE,"1,574",389,51,5.0,14.0,4.0,65,9.0,1.0,0.0,34,2017
BAJA CALIFORNIA,170,97,3,5.0,0.0,0.0,3,5.0,0.0,0.0,34,2017
DURANGO,162,52,69,5.0,0.0,0.0,69,5.0,0.0,0.0,34,2017
AGUASCALIENTES,24,9,0,2.0,0.0,0.0,0,2.0,0.0,0.0,34,2017
CHIHUAHUA,27,9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2017
DISTRITO FEDERAL,271,99,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2017
QUERÉTARO,62,32,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2017
TLAXCALA,28,10,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2017
ZACATECAS,87,11,14,0.0,0.0,0.0,14,0.0,0.0,0.0,34,2017
GUANAJUATO,181,"20,164",40,"3,760",3.0,299.0,43,"4,059",0.0,6.0,48,2017
NUEVO LEÓN,"11,883","11,717","1,077","1,342",53.0,495.0,"1,130","1,837",1.0,0.0,48,2017
VERACRUZ,"17,232","5,509","1,804",996,375.0,308.0,"2,179","1,304",15.0,2.0,48,2017
CHIAPAS,"2,864","3,461",537,444,264.0,732.0,801,"1,176",2.0,7.0,48,2017
JALISCO,"15,838","11,176","1,587",841,343.0,118.0,"1,930",959,1.0,2.0,48,2017
TAMAULIPAS,"8,930","5,233",556,469,19.0,41.0,575,510,1.0,0.0,48,2017
PUEBLA,"2,227","2,085",258,452,10.0,43.0,268,495,0.0,3.0,48,2017
HIDALGO,776,947,109,403,9.0,7.0,118,410,0.0,0.0,48,2017
DURANGO,"2,139",966,906,351,6.0,12.0,912,363,0.0,0.0,48,2017
GUERRERO,"9,228","1,741","1,290",201,993.0,157.0,"2,283",358,16.0,2.0,48,2017
MICHOACÁN,"5,610","1,857","1,259",288,104.0,22.0,"1,363",310,1.0,0.0,48,2017
MÉXICO,"1,634","1,595",662,222,13.0,8.0,675,230,0.0,0.0,48,2017
MORELOS,"7,934","3,333",174,57,500.0,144.0,674,201,9.0,3.0,48,2017
SONORA,"1,184","1,280",163,145,29.0,13.0,192,158,2.0,4.0,48,2017
QUINTANA ROO,"2,661",842,164,93,92.0,35.0,256,128,3.0,1.0,48,2017
SAN LUIS POTOSÍ,"1,143",702,130,114,2.0,4.0,132,118,0.0,0.0,48,2017
YUCATÁN,"5,132","1,367",250,75,110.0,32.0,360,107,3.0,1.0,48,2017
OAXACA,"2,934","1,911",172,85,70.0,17.0,242,102,5.0,0.0,48,2017
NAYARIT,"3,237","2,523",204,70,102.0,21.0,306,91,0.0,1.0,48,2017
COAHUILA,"2,055","2,992",592,54,13.0,36.0,605,90,3.0,0.0,48,2017
TABASCO,"5,379",885,402,55,155.0,32.0,557,87,3.0,2.0,48,2017
SINALOA,"4,075","1,575",446,69,103.0,8.0,549,77,2.0,0.0,48,2017
COLIMA,"6,356","1,350",282,39,88.0,11.0,370,50,4.0,0.0,48,2017
QUERÉTARO,115,205,1,37,0.0,0.0,1,37,0.0,0.0,48,2017
BAJA CALIFORNIA SUR,"1,896",562,150,30,7.0,2.0,157,32,0.0,0.0,48,2017
BAJA CALIFORNIA,237,157,7,11,0.0,0.0,7,11,0.0,0.0,48,2017
CHIHUAHUA,44,57,3,9,0.0,1.0,3,10,0.0,0.0,48,2017
CAMPECHE,"3,155",492,70,5,19.0,5.0,89,10,1.0,0.0,48,2017
AGUASCALIENTES,40,17,0,4,0.0,0.0,0,4,0.0,0.0,48,2017
DISTRITO FEDERAL,356,155,0,0,0.0,0.0,0,0,0.0,0.0,48,2017
TLAXCALA,39,12,0,0,0.0,0.0,0,0,0.0,0.0,48,2017
ZACATECAS,251,29,57,0,1.0,0.0,58,0,0.0,0.0,48,2017
GUANAJUATO,183,"20,326",40,"3,815",3.0,302.0,43,"4,117",0.0,6.0,49,2017
NUEVO LEÓN,"11,986","12,079","1,304","1,359",62.0,533.0,"1,366","1,892",1.0,0.0,49,2017
VERACRUZ,"17,303","5,592","1,815","1,009",383.0,317.0,"2,198","1,326",15.0,2.0,49,2017
CHIAPAS,"2,878","3,497",540,448,267.0,744.0,807,"1,192",2.0,7.0,49,2017
JALISCO,"16,077","11,503","1,611",908,356.0,123.0,"1,967","1,031",1.0,2.0,49,2017
TAMAULIPAS,"9,098","5,323",560,481,19.0,42.0,579,523,1.0,0.0,49,2017
PUEBLA,"2,268","2,106",261,460,10.0,44.0,271,504,0.0,3.0,49,2017
HIDALGO,777,949,119,404,9.0,7.0,128,411,0.0,0.0,49,2017
DURANGO,"2,160",982,920,356,6.0,12.0,926,368,0.0,0.0,49,2017
GUERRERO,"9,287","1,753","1,295",202,998.0,158.0,"2,293",360,17.0,2.0,49,2017
MÉXICO,"1,649","1,613",662,345,13.0,8.0,675,353,0.0,0.0,49,2017
MICHOACÁN,"5,708","1,900","1,260",297,104.0,23.0,"1,364",320,1.0,0.0,49,2017
MORELOS,"8,058","3,359",180,57,521.0,146.0,701,203,9.0,3.0,49,2017
SONORA,"1,192","1,313",167,145,30.0,13.0,197,158,2.0,4.0,49,2017
QUINTANA ROO,"2,685",862,166,93,95.0,36.0,261,129,3.0,1.0,49,2017
SAN LUIS POTOSÍ,"1,154",707,133,114,2.0,4.0,135,118,0.0,0.0,49,2017
YUCATÁN,"5,183","1,381",259,75,119.0,35.0,378,110,3.0,1.0,49,2017
OAXACA,"2,947","1,953",173,88,70.0,17.0,243,105,5.0,0.0,49,2017
NAYARIT,"3,292","2,550",208,70,107.0,21.0,315,91,0.0,1.0,49,2017
COAHUILA,"2,098","3,080",697,54,18.0,36.0,715,90,3.0,0.0,49,2017
TABASCO,"5,398",895,405,55,156.0,32.0,561,87,3.0,2.0,49,2017
